Date,pptn,PET,temp(min),temp(max),wind,Q_ds
20-10-1999,0,-4.1285,18.4672,30.5982,0.9309,854.8
21-10-1999,0,-4.1597,19.6043,31.4907,0.5496,843.5
22-10-1999,0,-4.1093,19.0235,31.0195,1.4434,805.1
23-10-1999,0,-3.9553,19.1134,30.4683,1.6209,748
24-10-1999,0,-3.5733,18.3503,28.3841,2.0086,650
25-10-1999,0,-3.6614,18.7911,29.1355,2.0953,705
26-10-1999,0,-4.0778,16.3926,29.8894,2.1002,687.4
27-10-1999,0,-3.9599,15.8872,29.1462,1.1849,640
28-10-1999,0,-4.1202,18.109,31.2012,1.5791,645.9
29-10-1999,0,-3.8852,18.281,30.2645,1.9427,609.1
30-10-1999,0,-3.9479,17.3626,30.1737,1.4905,578
31-10-1999,0,-4.1167,15.8165,30.3505,1.6023,525
01-11-1999,0,-4.0345,16.9894,30.6112,2.082,552
02-11-1999,0,-4.0254,16.6736,30.513,2.0518,555.8
03-11-1999,0,-3.9191,17.8614,30.6874,1.286,544.6
04-11-1999,0,-4.0921,17.337,31.4011,1.3977,523.7
05-11-1999,0,-4.0967,17.8539,31.7933,1.0022,482.7
06-11-1999,0,-4.1286,18.3506,32.3247,0.6144,490.1
07-11-1999,0,-3.971,18.4459,31.6818,0.3832,490
08-11-1999,0,-4.0544,17.0779,31.5087,0.3513,542
09-11-1999,0,-3.8757,17.2469,30.7536,0.7364,544.4
10-11-1999,0,-3.8494,17.2535,30.7123,0.8752,532
11-11-1999,0,-4.0226,15.7832,31.0357,0.3193,506.1
12-11-1999,0,-3.8557,16.6257,30.6263,0.5829,484.4
13-11-1999,0,-3.922,15.7426,30.6866,0.7007,485.6
14-11-1999,0,-3.7523,16.0468,29.984,0.975,490
15-11-1999,0,-3.857,15.2044,30.2611,1.138,462.8
16-11-1999,0,-3.8684,14.4773,30.0889,1.3417,471.1
17-11-1999,0,-3.7256,14.5582,29.3914,1.5512,462.4
18-11-1999,0,-3.6025,14.1753,28.5906,1.2875,453.2
19-11-1999,0,-3.475,14.8466,28.2576,0.4084,453.8
20-11-1999,0,-3.5071,13.6728,27.9701,0.5157,443.6
21-11-1999,0,-3.4792,13.5789,27.844,1.9768,440
22-11-1999,0,-3.2789,12.7354,26.3295,2.4149,433
23-11-1999,0,-3.0985,12.9618,25.4221,2.2688,440
24-11-1999,0,-3.1401,13.6815,26.0953,1.8486,428.4
25-11-1999,0,-3.2117,14.2973,26.8975,1.7819,437.6
26-11-1999,0,-3.3531,12.4532,26.9537,2.2287,430.5
27-11-1999,0,-3.4046,12.2206,27.2432,1.7509,430.8
28-11-1999,0,-3.3497,12.0566,26.8993,1.0816,430
29-11-1999,0,-3.3804,11.0065,26.724,1.3318,428.1
30-11-1999,0,-3.5031,11.1717,27.6558,1.5884,421.7
01-12-1999,0,-3.2077,11.6958,26.0228,1.7136,375.4
02-12-1999,0,-3.1863,11.5163,25.8606,1.7495,367.1
03-12-1999,0,-3.1889,11.6944,26.008,2.2551,355
04-12-1999,0,-3.2674,11.0333,26.2904,1.7771,361.1
05-12-1999,0,-3.3224,11.0318,26.7046,1.6524,360
06-12-1999,0,-3.0911,12.4135,25.8465,1.6148,362.9
07-12-1999,0,-3.2254,12.9777,27.0026,0.5243,359.4
08-12-1999,0,-2.8984,13.66,25.3326,2.3481,359.7
09-12-1999,0,-2.7335,12.0534,23.5021,2.5497,362.7
10-12-1999,0,-2.8249,10.154,23.2109,2.1624,357.3
11-12-1999,0,-2.7902,9.7121,22.8076,2.2416,372.6
12-12-1999,0,-2.9696,9.6695,24.0398,2.1734,362
13-12-1999,0,-3.102,9.6775,24.9709,1.9441,349.1
14-12-1999,0,-3.1826,10.9574,26.0572,1.4967,358.8
15-12-1999,0,-3.1784,9.9096,25.6257,1.8878,354
16-12-1999,0,-3.1771,10.0902,25.704,2.0313,363.8
17-12-1999,0,-3.0754,10.3194,25.1161,2.2247,364.1
18-12-1999,0,-2.9929,10.2097,24.5179,2.2933,364.7
19-12-1999,0,-3.0293,10.3249,24.8157,2.2561,357
20-12-1999,0,-2.979,10.1086,24.3915,2.3037,355.8
21-12-1999,0,-2.9204,9.8405,23.8689,2.075,356.1
22-12-1999,0,-3.0173,9.709,24.4729,2.194,362.2
23-12-1999,0,-3.0159,9.7079,24.4542,2.0957,344.7
24-12-1999,0,-2.9556,11.6848,24.897,2.0817,330.8
25-12-1999,0,-2.9083,12.0382,24.7432,2.0901,331
26-12-1999,0,-3.0169,12.9649,25.8685,1.8893,327
27-12-1999,0,-3.1372,12.1637,26.2479,2.1569,230.4
28-12-1999,0,-2.9086,10.4014,23.9282,2.4868,231.9
29-12-1999,0,-3.0744,9.4564,24.6322,1.9674,234.6
30-12-1999,0,-2.9808,9.3133,23.9008,1.7359,229.6
31-12-1999,0,-2.9928,10.6843,24.5281,2.0085,216.9
01-01-2000,0,-3.1041,10.9959,25.3658,2.1342,216.8
02-01-2000,0,-3.0161,9.7593,24.2176,2.0625,206
03-01-2000,0,-3.042,8.9205,24.0127,1.9535,223.7
04-01-2000,0,-3.0521,8.665,23.9371,2.0619,219
05-01-2000,0,-3.0569,9.1583,24.122,2.0263,208
06-01-2000,0,-3.1112,9.3169,24.494,1.7163,216.4
07-01-2000,0,-3.196,9.432,25.0511,1.8198,216.9
08-01-2000,0,-3.5228,9.2974,27.1516,1.171,215.4
09-01-2000,0,-3.6125,11.2104,28.3626,0.9032,232
10-01-2000,0,-3.5794,13.506,29.0178,0.5715,274.9
11-01-2000,0,-3.6781,13.1541,29.4047,1.5755,276.3
12-01-2000,0.0204,-3.5085,15.9832,29.715,2.4785,309.1
13-01-2000,0,-3.3393,13.3736,27.2593,1.5649,302.5
14-01-2000,0.0002,-3.2772,12.7798,26.5352,0.9771,292
15-01-2000,0,-3.1112,12.4239,25.272,2.2803,305.3
16-01-2000,0,-2.7009,10.2762,21.6155,3.8103,306
17-01-2000,0,-2.6937,10.9492,21.8526,2.644,308.3
18-01-2000,0,-3.322,10.8611,25.6597,1.5037,306
19-01-2000,0,-3.7135,11.8839,28.4536,1.1484,307.5
20-01-2000,0,-3.4142,12.8466,26.9317,0.5478,305.3
21-01-2000,0,-3.6299,12.9712,28.177,1.5834,306
22-01-2000,0,-3.3886,13.385,26.8567,1.6429,306.8
23-01-2000,0,-3.4751,12.7054,26.9521,1.328,306
24-01-2000,0,-3.3976,12.9046,26.4892,2.3745,304.8
25-01-2000,0,-3.5618,13.5076,27.6367,2.0577,279.3
26-01-2000,0,-3.9504,12.7315,29.4776,0.7826,268
27-01-2000,0,-3.5103,13.226,27.0175,1.7148,269.2
28-01-2000,0,-3.1976,8.5847,23.0124,2.4532,265.5
29-01-2000,0,-3.299,8.4267,23.4921,1.1963,266.8
30-01-2000,0,-3.6473,9.7138,26.0677,0.483,252
31-01-2000,0,-3.9937,12.9574,29.2745,2.1196,263.6
01-02-2000,0,-3.5567,13.4842,26.9006,2.8753,271.9
02-02-2000,0,-3.4132,13.7491,26.1463,0.5635,270.7
03-02-2000,0,-3.5452,14.3047,27.0488,0.1563,270.2
04-02-2000,0,-3.7516,14.7381,28.2634,2.1473,270.7
05-02-2000,0,-3.4533,13.977,26.1831,2.211,270.4
06-02-2000,0,-3.2165,11.7182,23.6581,2.0844,284
07-02-2000,0,-3.274,11.6926,23.8759,2.4856,286.1
08-02-2000,0,-3.4035,12.0415,24.6553,2.5283,287.7
09-02-2000,0,-3.6149,11.3901,25.4296,2.3576,268
10-02-2000,0,-4.0412,11.2985,27.6632,0.4668,165.8
11-02-2000,0,-3.7463,12.3922,26.3765,2.3665,146.9
12-02-2000,0,-3.3209,12.0606,23.8246,2.5132,146
13-02-2000,0,-3.2227,12.2183,23.2942,3.4809,146
14-02-2000,0,-3.2242,11.2179,22.6972,3.0245,127.9
15-02-2000,0,-3.7473,11.0668,25.3543,2.0373,126.8
16-02-2000,0,-4.2111,13.348,28.7052,1.3572,129.4
17-02-2000,0,-4.2018,9.8417,27.1452,1.8424,170.3
18-02-2000,0,-4.0839,9.6182,26.2826,1.6662,143.7
19-02-2000,0,-4.2543,12.187,28.0768,2.8305,133.7
20-02-2000,0,-4.0284,13.6292,27.4318,2.3356,146
21-02-2000,0.0038,-3.9503,15.3074,27.7896,1.6764,135.1
22-02-2000,0.0182,-3.785,16.5253,27.6442,2.8356,174.7
23-02-2000,0.3573,-3.2336,15.477,25.9834,3.4199,151.4
24-02-2000,0,-3.4631,13.3283,24.1235,2.0273,146.2
25-02-2000,0,-3.8698,13.0673,25.8538,1.4496,151
26-02-2000,0,-4.2031,11.9729,26.8989,1.8471,150.5
27-02-2000,0,-4.5254,12.852,28.7758,1.2097,146
28-02-2000,0,-4.8732,14.4885,31.0512,0.6985,136.8
29-02-2000,0,-5.1216,16.1226,32.8004,2.3486,152
01-03-2000,0,-5.3928,16.234,33.9853,3.0914,165.5
02-03-2000,0,-5.3422,17.8332,34.3245,3.2371,166.3
03-03-2000,0,-5.1585,17.6049,33.2773,2.8367,164.1
04-03-2000,0,-5.0862,17.8295,32.9632,2.8966,166.9
05-03-2000,0,-4.8213,16.2333,30.8998,1.5519,158
06-03-2000,0,-5.2443,16.3151,32.7248,0.7757,135.8
07-03-2000,0,-4.9609,15.4857,30.9665,2.3106,134.2
08-03-2000,0,-4.8109,15.2306,30.0601,1.7467,141.8
09-03-2000,0,-4.8792,14.1076,29.7637,1.4455,145.8
10-03-2000,0,-5.3144,14.0908,31.6562,1.1855,144.6
11-03-2000,0,-5.515,17.1941,33.7413,3.4759,145.9
12-03-2000,0,-5.2004,19.586,33.4745,3.988,158
13-03-2000,0,-4.9197,16.1528,30.4798,3.8792,160.2
14-03-2000,0,-5.1246,15.888,31.1386,1.5358,159.9
15-03-2000,0,-5.0151,15.1216,30.2075,2.0009,157.5
16-03-2000,0,-5.6026,15.7959,32.9662,0.7654,160.7
17-03-2000,0,-5.7099,15.8877,33.3693,2.397,162
18-03-2000,0,-5.4209,18.2863,33.1331,1.7793,157.3
19-03-2000,0,-5.5091,16.8085,32.7084,2.0544,162
20-03-2000,0,-5.3268,17.7527,32.3095,2.3995,146
21-03-2000,0,-6.1702,17.5654,35.6026,1.0985,136.6
22-03-2000,0,-5.7213,19.511,34.5763,1.2581,138
23-03-2000,0,-5.23,18.6285,32.11,2.1314,140.2
24-03-2000,0,-5.2355,17.1651,31.2994,2.9166,126.9
25-03-2000,0,-5.3929,16.6567,31.6157,2.1714,105.8
26-03-2000,0,-5.6356,16.6419,32.5101,2.0575,116
27-03-2000,0,-5.6993,18.0613,33.351,2.3801,103.9
28-03-2000,0,-6.2099,18.1589,35.3473,2.5317,101.7
29-03-2000,0,-6.4769,19.3601,36.8465,1.931,108.3
30-03-2000,0,-6.6568,19.2567,37.4082,1.6824,113.1
31-03-2000,0,-6.9724,19.8703,38.8184,0.8458,159
01-04-2000,0,-6.9148,22.6463,39.7665,1.3404,160.3
02-04-2000,0,-6.7926,21.1545,38.5226,1.6207,158
03-04-2000,0,-6.8299,22.0984,39.0245,1.3589,132.2
04-04-2000,0,-6.9838,22.8776,39.8864,1.0662,133.8
05-04-2000,0,-7.4361,20.1878,40.2767,1.8371,148.7
06-04-2000,0,-7.2942,20.8682,39.9458,1.9514,174.9
07-04-2000,0,-7.1137,21.9276,39.671,1.2177,196.9
08-04-2000,0,-7.3393,22.5027,40.6812,2.2767,166.3
09-04-2000,0,-6.9509,21.5501,38.7523,1.599,168
10-04-2000,0,-7.2923,21.1806,39.7599,1.0581,190.8
11-04-2000,0,-7.3428,21.6183,40.0718,0.9262,192.9
12-04-2000,0,-7.5871,21.7573,40.9575,0.5888,218.6
13-04-2000,0,-7.1963,25.9794,41.591,1.5368,261.9
14-04-2000,0.0635,-7.0036,26.4014,41.3268,3.2169,252
15-04-2000,0,-6.7482,24.6106,39.2569,2.3895,212.1
16-04-2000,0,-6.7342,25.1123,39.417,1.4471,228
17-04-2000,0.0322,-7.1121,23.7143,39.9893,1.7943,220.3
18-04-2000,0.3317,-6.9906,25.2511,41.3292,1.3001,220.1
19-04-2000,0,-7.3596,24.7805,41.1553,2.8255,220
20-04-2000,0,-7.5979,25.2803,42.1783,2.7441,215.9
21-04-2000,0,-7.3225,26.8811,42.0649,2.6689,146
22-04-2000,0.4606,-6.3119,23.3041,38.2629,3.061,142.5
23-04-2000,1.7024,-4.7213,23.3154,37.0588,2.7963,132
24-04-2000,0.0334,-6.6431,25.4014,39.0137,3.4382,108.4
25-04-2000,0,-6.4681,27.9858,39.8802,3.9048,107.3
26-04-2000,0.0078,-6.8461,28.4931,41.3151,3.6575,93.2
27-04-2000,0,-6.9048,28.5417,41.4633,3.407,96.34
28-04-2000,0,-6.7988,29.3223,41.5973,3.3385,91.45
29-04-2000,0,-6.9936,29.2781,42.1128,3.3493,88.84
30-04-2000,0,-6.9605,28.2687,41.3782,3.2148,85
01-05-2000,0,-7.5422,27.7276,42.8157,2.4339,135.4
02-05-2000,0.032,-7.5082,27.4999,42.642,2.2988,152.7
03-05-2000,0,-7.8823,27.3992,43.6276,2.3555,114.4
04-05-2000,0.0091,-7.7628,27.5821,43.3427,2.1125,196
05-05-2000,0.1242,-7.3001,27.9067,42.4163,1.3273,162.6
06-05-2000,0.6082,-6.7515,24.6152,40.3789,1.7074,174.1
07-05-2000,1.6912,-4.9649,23.8257,37.6408,1.0822,182
08-05-2000,1.0875,-4.9221,24.4034,35.9103,1.4822,213
09-05-2000,2.3408,-3.9499,23.1239,36.0198,0.962,199.8
10-05-2000,2.1816,-4.3493,23.4438,36.9553,2.0149,124.8
11-05-2000,6.4187,-0.1497,23.5093,37.0935,2.533,98.51
12-05-2000,2.2904,-3.948,24.2481,36.4531,2.5276,79.7
13-05-2000,0.3118,-5.6279,25.6721,36.4009,2.5375,69.65
14-05-2000,1.8661,-3.6454,26.7691,35.8829,2.5753,68
15-05-2000,0.5893,-4.4271,26.958,34.6634,2.326,109.5
16-05-2000,0.0028,-6.0091,27.7717,37.9368,3.5197,116.9
17-05-2000,0.0368,-6.2163,28.7567,39.2539,3.4658,117.3
18-05-2000,0.6606,-5.5266,28.279,38.7406,3.8702,112
19-05-2000,9.5072,3.4575,25.4133,36.4839,3.2862,125.8
20-05-2000,4.3827,-0.2408,25.1767,32.2653,3.2863,124.8
21-05-2000,0.676,-4.9755,26.5351,36.0366,3.0299,120
22-05-2000,0.3237,-5.5298,27.1887,37.0331,3.9401,146.7
23-05-2000,0.0961,-6.1333,27.6426,38.3852,3.7395,175.7
24-05-2000,0,-6.646,27.8036,39.6764,4.2587,229.3
25-05-2000,0,-6.3692,28.5206,39.3351,4.7938,216
26-05-2000,0,-6.2203,28.7517,39.0645,4.4534,148.2
27-05-2000,0,-6.3992,28.8177,39.5976,3.6964,152.5
28-05-2000,0,-6.7815,29.4582,41.0763,3.5509,136
29-05-2000,1.6297,-5.5552,27.0416,40.7707,3.359,123.1
30-05-2000,5.3274,-1.3463,26.4348,38.8687,2.7291,149.5
31-05-2000,19.4177,13.5236,23.631,34.7907,2.1838,158.1
01-06-2000,2.0592,-4.4123,23.4296,36.4631,1.6282,172.2
02-06-2000,0.8034,-5.6139,26.2608,37.9809,2.2747,123.7
03-06-2000,1.0665,-5.5575,27.0805,39.0897,2.3184,121.3
04-06-2000,0.0109,-6.9152,27.6366,40.3132,2.3809,118
05-06-2000,2.4509,-2.6758,26.9724,34.8208,2.2445,113.6
06-06-2000,10.7283,4.4489,25.0244,36.7919,2.2581,131.5
07-06-2000,35.2752,31.216,24.4061,30.1478,2.074,190.4
08-06-2000,29.9953,26.3611,25.1149,29.6957,2.7467,211.8
09-06-2000,8.2373,2.9465,24.3292,33.4167,3.096,231.4
10-06-2000,1.7436,-4.174,24.4532,35.3372,3.0021,223.6
11-06-2000,0.047,-5.5128,25.6492,35.0712,4.0656,220
12-06-2000,0.8353,-3.6121,26.1404,32.4448,4.0042,218.5
13-06-2000,0.7398,-4.141,25.9521,33.4187,4.6165,238.4
14-06-2000,0.2663,-4.5261,26.2945,33.4384,4.7582,216.1
15-06-2000,0.1005,-4.6783,26.8811,33.8396,4.7327,210
16-06-2000,0.0473,-5.1092,26.8382,34.7895,4.677,154.1
17-06-2000,0.0525,-5.1687,27.1387,35.1781,4.9088,160
18-06-2000,0.0302,-4.6088,27.3203,33.8234,2.8441,160
19-06-2000,15.4789,10.2978,23.6396,32.6417,2.6179,160.3
20-06-2000,1.612,-2.8556,23.8571,30.7979,2.3469,155.5
21-06-2000,1.4343,-1.8328,26.0154,29.6589,3.9466,156.4
22-06-2000,0.0342,-4.3515,25.1698,31.5649,4.2488,234.1
23-06-2000,0.0051,-5.2167,25.2516,33.8591,3.7758,311.1
24-06-2000,0.0056,-5.1881,26.1028,34.3784,4.1502,241.4
25-06-2000,0.0041,-5.1386,26.1465,34.2742,4.299,215
26-06-2000,0,-5.5741,26.3738,35.6196,4.115,197.1
27-06-2000,0.0011,-5.9704,26.6364,36.9197,3.5598,154.8
28-06-2000,1.2968,-4.5581,25.8667,36.0858,2.8843,150.4
29-06-2000,9.2856,2.9655,25.1234,36.9986,0.9873,132.1
30-06-2000,1.7266,-3.3119,25.3653,33.4533,0.6293,130
01-07-2000,7.0267,1.3905,25.5496,35.2623,1.4685,185.4
02-07-2000,9.7231,4.4248,23.979,33.2437,2.5998,300
03-07-2000,2.406,-2.436,24.2674,32.1471,1.8846,319.1
04-07-2000,1.9164,-3.6038,24.6977,34.3791,1.7545,330.3
05-07-2000,0.3692,-5.0155,26.7779,35.4194,2.9435,191.6
06-07-2000,8.8783,3.1915,25.6232,35.4864,2.8779,133.5
07-07-2000,16.4661,11.8473,24.9807,32.0752,1.8768,108.2
08-07-2000,37.3017,33.0752,24.2224,30.5015,2.2242,209.2
09-07-2000,10.9438,7.0816,24.5711,29.8419,2.9212,380
10-07-2000,18.9509,14.8626,24.5698,30.4047,2.7369,414
11-07-2000,38.4194,34.6092,24.4543,29.6289,2.1646,344.6
12-07-2000,25.3921,21.5147,24.4675,29.8171,2.1031,292.3
13-07-2000,14.8628,11.3683,23.9535,28.4891,3.9191,849
14-07-2000,3.0995,-0.7323,23.8707,29.2374,5.3108,839.9
15-07-2000,1.6275,-1.5487,24.1424,27.9259,5.1594,956.6
16-07-2000,5.543,2.7748,23.5785,26.5846,4.4231,460
17-07-2000,8.1215,4.4571,23.7167,28.7218,4.8623,468.3
18-07-2000,36.9439,34.4165,23.255,25.8548,5.22,347.9
19-07-2000,9.7157,6.5963,23.3471,27.1536,4.7652,906.3
20-07-2000,16.2169,13.6401,22.7205,25.4784,5.6682,2262
21-07-2000,1.897,-1.3009,23.6409,27.5843,4.2049,3371
22-07-2000,0.8513,-2.7106,23.433,28.2778,4.1553,3017
23-07-2000,0.8967,-2.6785,23.7829,28.6015,3.4301,1870
24-07-2000,1.2695,-2.7383,23.4049,29.4089,3.8845,1125
25-07-2000,0.98,-3.11,23.3294,29.5798,3.3014,889
26-07-2000,0.9046,-2.9622,23.9528,29.4875,3.3491,758.7
27-07-2000,1.7772,-1.6439,24.3978,28.7661,3.5325,689.4
28-07-2000,13.7139,10.6434,24.0059,27.6545,3.0392,725.2
29-07-2000,9.341,6.1396,23.875,27.8457,3.1091,5600
30-07-2000,3.3819,0.4656,23.954,27.2928,2.6032,4750
31-07-2000,0.6369,-3.2742,24.216,29.8573,2.7554,4289
01-08-2000,0.0825,-4.2993,23.4998,30.5934,3.6116,3421
02-08-2000,0.2488,-4.25,23.3743,30.8488,3.3485,2660
03-08-2000,0.5719,-4.02,23.2663,31.0565,3.1028,2085
04-08-2000,0.3491,-4.5677,23.7601,32.3672,2.6779,1210
05-08-2000,0.5079,-4.5405,23.9118,32.8823,2.29,897.4
06-08-2000,0.161,-4.2462,25.5497,32.2568,1.9987,750
07-08-2000,0.0369,-4.7971,25.6471,33.5105,1.8454,751.8
08-08-2000,0.0182,-4.4973,25.6509,32.6577,2.0693,673
09-08-2000,23.1877,18.7518,24.408,31.5449,2.0512,627.6
10-08-2000,7.7714,4.4705,24.5789,28.7819,1.8429,684.1
11-08-2000,6.6386,2.713,24.7937,30.5048,1.3929,789.1
12-08-2000,17.7747,14.0325,24.9894,30.2078,2.5552,798.8
13-08-2000,10.3031,7.3132,24.3144,27.8904,4.3343,920
14-08-2000,5.6612,2.1485,24.5366,29.3102,4.1465,971
15-08-2000,8.843,5.8073,23.8757,27.6534,3.8253,800
16-08-2000,7.0872,3.2982,23.8786,29.5285,3.7493,762.9
17-08-2000,3.7106,-0.0063,23.9238,29.3928,3.5285,742.4
18-08-2000,15.2767,12.0328,24.2644,28.5017,2.7561,675.7
19-08-2000,23.4448,20.5155,24.1391,27.6889,3.1247,653.9
20-08-2000,5.4771,3.0103,23.7125,26.3461,3.3518,1460
21-08-2000,6.0296,3.2478,23.7989,27.0919,2.0735,1310
22-08-2000,5.1941,1.2216,24.3292,30.5039,0.4492,1100
23-08-2000,6.1936,1.6139,24.4436,32.3384,1.6847,979.8
24-08-2000,0.5661,-3.7257,25.2901,32.1587,2.9128,981
25-08-2000,0.4849,-3.9334,25.3654,32.6003,3.1148,779.7
26-08-2000,5.6895,0.9125,25.1158,33.4976,0.7616,663.7
27-08-2000,23.8948,19.6928,24.3379,31.2919,2.2063,605
28-08-2000,8.5123,4.8485,24.1579,29.6907,2.6279,640
29-08-2000,21.0017,17.5594,23.975,28.9804,3.2839,602.7
30-08-2000,1.8944,-1.6445,23.763,29.095,4.2953,703.9
31-08-2000,3.7658,0.2991,23.3451,28.599,4.4903,2245
01-09-2000,1.2022,-2.2881,23.3644,28.7058,3.8332,1310
02-09-2000,1.556,-2.2713,23.4264,29.7281,3.1155,1001
03-09-2000,1.85,-2.157,23.31,30.2068,3.1658,740
04-09-2000,6.0376,3.1117,23.4714,27.3989,3.1282,669.9
05-09-2000,13.2421,10.6612,22.6751,25.9209,3.5996,623.9
06-09-2000,9.7641,7.1811,22.6427,25.9355,2.9731,579.3
07-09-2000,17.8151,15.284,22.3902,25.6022,2.1359,606.4
08-09-2000,0.354,-3.1581,22.8556,28.5897,2.6516,653.7
09-09-2000,0.2221,-3.8052,21.8049,29.4311,2.7687,717.6
10-09-2000,0.5437,-3.4658,21.4179,29.1464,2.8294,650
11-09-2000,0.2953,-3.9839,21.189,29.9415,2.3428,674.5
12-09-2000,0.2416,-4.2281,21.1277,30.6103,1.7145,670.8
13-09-2000,0.2754,-4.268,23.1148,32.2195,1.8082,604.8
14-09-2000,0.1451,-4.2241,23.4248,31.9081,2.0276,563.8
15-09-2000,0.1259,-4.1896,24.2505,32.3598,2.0913,550.6
16-09-2000,0.0641,-4.4754,24.3162,33.1868,2.2865,506.5
17-09-2000,0,-4.9273,23.7953,34.2144,2.1302,440
18-09-2000,0,-4.4802,22.9311,32.1786,1.942,483.1
19-09-2000,0,-4.5708,23.5597,32.966,1.809,474.1
20-09-2000,0.0508,-4.4609,23.5428,32.8168,2.0548,472.1
21-09-2000,0.1112,-4.362,23.3019,32.5881,2.1645,376.7
22-09-2000,0.3242,-3.77,23.2201,31.3071,2.1191,335.6
23-09-2000,0.0239,-4.3863,22.9975,32.2993,1.3706,331.4
24-09-2000,0.048,-4.1482,23.8936,32.2357,0.3307,340
25-09-2000,0.1896,-4.0259,23.424,32.044,0.526,357.4
26-09-2000,0.2007,-4.1786,23.1137,32.4729,0.7349,355.1
27-09-2000,0.0096,-4.2402,22.6483,31.7728,0.6414,352.3
28-09-2000,0.0554,-4.3972,23.263,32.974,1.0619,352.6
29-09-2000,0.0013,-4.5613,23.2809,33.4608,1.323,349.6
30-09-2000,0,-4.8118,22.4905,33.9905,0.4959,365.1
01-10-2000,0,-5.1271,20.7608,34.3375,0.5879,330
02-10-2000,0,-5.1401,20.6932,34.4547,1.691,329
03-10-2000,0,-4.7915,20.7573,33.1646,1.312,352.4
04-10-2000,0,-4.8955,20.7627,33.6867,0.8362,347.4
05-10-2000,0,-4.7896,22.1251,34.1435,0.4582,340.2
06-10-2000,0,-4.6504,22.7085,34.0257,0.6812,341.5
07-10-2000,0,-4.7987,22.228,34.418,1.2358,310
08-10-2000,0,-4.8723,22.0677,34.7312,0.8575,310
09-10-2000,0,-4.8808,22.4549,35.0832,0.5626,365.9
10-10-2000,0.0036,-4.6976,23.2515,34.9236,0.8446,347.6
11-10-2000,0.0005,-4.5667,23.638,34.7234,1.2123,353.8
12-10-2000,0.1096,-4.1882,23.3752,33.5942,0.6406,370.6
13-10-2000,0,-4.8024,21.3039,34.5223,0.7835,364.8
14-10-2000,0,-4.803,20.624,34.281,0.9301,360.7
15-10-2000,0,-4.8971,18.6833,33.8015,1.7319,300
16-10-2000,0,-4.7359,17.6049,32.6434,2.3095,296.7
17-10-2000,0,-4.6279,17.9533,32.4233,2.0924,280.7
18-10-2000,0,-4.5339,19.0809,32.678,1.7774,293.6
19-10-2000,0,-4.8025,18.4635,33.7324,0.8395,304.2
20-10-2000,0,-5.0665,19.5967,35.6515,0.7464,302.6
21-10-2000,0,-5.2121,18.2375,35.8397,1.6663,295.1
22-10-2000,0,-5.0576,18.639,35.404,1.6497,295
23-10-2000,0,-4.8607,18.1993,34.3752,1.2116,291
24-10-2000,0,-4.5768,19.3356,33.6966,1.0749,291.9
25-10-2000,0,-4.7267,17.8564,33.8176,0.4558,286.4
26-10-2000,0,-4.676,17.5557,33.5433,1.5893,285
27-10-2000,0,-4.4824,16.8295,32.354,2.1872,293.9
28-10-2000,0,-4.4211,16.1132,31.831,1.371,302.8
29-10-2000,0,-4.144,17.329,31.1176,1.8757,298
30-10-2000,0,-4.2525,17.3277,31.7805,1.055,284.4
31-10-2000,0,-4.4298,17.0134,32.6536,0.5974,283.2
01-11-2000,0,-4.4002,16.5431,32.3987,1.2065,272.4
02-11-2000,0,-4.1255,17.052,31.3252,1.7333,296.7
03-11-2000,0,-3.9136,17.2499,30.4429,1.6878,285.4
04-11-2000,0,-3.9791,16.8552,30.6813,1.7768,291.4
05-11-2000,0,-3.8675,16.7033,30.128,1.4153,301
06-11-2000,0,-3.9669,16.5094,30.6562,1.4573,282.4
07-11-2000,0,-4.1725,16.0575,31.6581,1.8721,204.5
08-11-2000,0,-4.1167,16.305,31.5788,1.7215,196.4
09-11-2000,0,-4.0424,17.2808,31.7542,0.6037,171.4
10-11-2000,0,-4.2171,16.9488,32.642,0.7124,163.8
11-11-2000,0,-4.1295,16.2423,31.9462,1.4401,210
12-11-2000,0,-3.9598,16.2716,31.1255,1.1558,262
13-11-2000,0,-3.9988,16.3259,31.4698,1.4087,276.3
14-11-2000,0,-3.8977,16.1518,30.9265,2.0662,266.8
15-11-2000,0,-4.0257,15.0478,31.255,2.1035,297.1
16-11-2000,0,-3.8542,14.7666,30.2365,2.0652,289.3
17-11-2000,0,-3.9229,13.9475,30.38,1.7955,278.1
18-11-2000,0,-3.9117,14.0453,30.4552,1.0268,264.6
19-11-2000,0,-3.8813,15.2567,30.8925,1.3535,260
20-11-2000,0,-3.6549,13.133,28.7093,1.1939,260.5
21-11-2000,0,-3.6589,13.1783,28.838,1.8437,275.3
22-11-2000,0,-3.7343,14.9016,30.1301,1.6576,275.4
23-11-2000,0,-3.8347,16.0389,31.3206,1.3557,292.9
24-11-2000,0,-3.814,17.2243,31.8455,0.8355,278.7
25-11-2000,0,-3.5296,16.2132,29.789,1.785,265
26-11-2000,0,-3.3631,15.9812,28.775,2.4514,246
27-11-2000,0,-3.6584,15.1768,30.1844,1.3886,163.6
28-11-2000,0,-3.2504,15.4911,27.9889,2.408,162.6
29-11-2000,0,-2.9101,14.9824,25.7899,2.9858,164.1
30-11-2000,0,-3.147,11.8585,25.7072,2.7754,170.8
01-12-2000,0,-3.0605,8.9822,23.9802,2.7168,139
02-12-2000,0,-3.0169,8.2914,23.4671,2.4445,119.9
