Date,Mean_Gauge,filename
25/07/12,4.06,Inundation Boundary (25JUL2012 00 00 00 Value_0).tif
26/07/12,3.81,Inundation Boundary (26JUL2012 00 00 00 Value_0).tif
27/07/12,4.25,Inundation Boundary (27JUL2012 00 00 00 Value_0).tif
28/07/12,7.35,Inundation Boundary (28JUL2012 00 00 00 Value_0).tif
29/07/12,5.9,Inundation Boundary (29JUL2012 00 00 00 Value_0).tif
30/07/12,4.575,Inundation Boundary (30JUL2012 00 00 00 Value_0).tif
31/07/12,5.14,Inundation Boundary (31JUL2012 00 00 00 Value_0).tif
01/08/12,5,Inundation Boundary (01AUG2012 00 00 00 Value_0).tif
02/08/12,4.6,Inundation Boundary (02AUG2012 00 00 00 Value_0).tif
03/08/12,4.29,Inundation Boundary (03AUG2012 00 00 00 Value_0).tif
04/08/12,3.77,Inundation Boundary (04AUG2012 00 00 00 Value_0).tif
05/08/12,3.6,Inundation Boundary (05AUG2012 00 00 00 Value_0).tif
06/08/12,10.46,Inundation Boundary (06AUG2012 00 00 00 Value_0).tif
07/08/12,13.55,Inundation Boundary (07AUG2012 00 00 00 Value_0).tif
08/08/12,9.91,Inundation Boundary (08AUG2012 00 00 00 Value_0).tif
09/08/12,6.925,Inundation Boundary (09AUG2012 00 00 00 Value_0).tif
10/08/12,5.15,Inundation Boundary (10AUG2012 00 00 00 Value_0).tif
11/08/12,7.27,Inundation Boundary (11AUG2012 00 00 00 Value_0).tif
12/08/12,10.16,Inundation Boundary (12AUG2012 00 00 00 Value_0).tif
13/08/12,7.79,Inundation Boundary (13AUG2012 00 00 00 Value_0).tif
14/08/12,7.38,Inundation Boundary (14AUG2012 00 00 00 Value_0).tif
15/08/12,6.35,Inundation Boundary (15AUG2012 00 00 00 Value_0).tif
16/08/12,5.5,Inundation Boundary (16AUG2012 00 00 00 Value_0).tif
17/08/12,5.23,Inundation Boundary (17AUG2012 00 00 00 Value_0).tif
18/08/12,5.75,Inundation Boundary (18AUG2012 00 00 00 Value_0).tif
19/08/12,4.9,Inundation Boundary (19AUG2012 00 00 00 Value_0).tif
20/08/12,4.72,Inundation Boundary (20AUG2012 00 00 00 Value_0).tif
21/08/12,8.16,Inundation Boundary (21AUG2012 00 00 00 Value_0).tif
22/08/12,9.5,Inundation Boundary (22AUG2012 00 00 00 Value_0).tif
23/08/12,6.49,Inundation Boundary (23AUG2012 00 00 00 Value_0).tif
24/08/12,5.92,Inundation Boundary (24AUG2012 00 00 00 Value_0).tif
25/08/12,6.84,Inundation Boundary (25AUG2012 00 00 00 Value_0).tif
26/08/12,5.46,Inundation Boundary (26AUG2012 00 00 00 Value_0).tif
27/08/12,4.92,Inundation Boundary (27AUG2012 00 00 00 Value_0).tif
28/08/12,5.9,Inundation Boundary (28AUG2012 00 00 00 Value_0).tif
29/08/12,4.95,Inundation Boundary (29AUG2012 00 00 00 Value_0).tif
30/08/12,5.5,Inundation Boundary (30AUG2012 00 00 00 Value_0).tif
31/08/12,5.48,Inundation Boundary (31AUG2012 00 00 00 Value_0).tif
01/09/12,5.08,Inundation Boundary (01SEP2012 00 00 00 Value_0).tif
02/09/12,5.13,Inundation Boundary (02SEP2012 00 00 00 Value_0).tif
03/09/12,4.87,Inundation Boundary (03SEP2012 00 00 00 Value_0).tif
04/09/12,5.22,Inundation Boundary (04SEP2012 00 00 00 Value_0).tif
05/09/12,4.57,Inundation Boundary (05SEP2012 00 00 00 Value_0).tif
06/09/12,10,Inundation Boundary (06SEP2012 00 00 00 Value_0).tif
07/09/12,6.5,Inundation Boundary (07SEP2012 00 00 00 Value_0).tif
08/09/12,5.35,Inundation Boundary (08SEP2012 00 00 00 Value_0).tif
09/09/12,5.54,Inundation Boundary (09SEP2012 00 00 00 Value_0).tif
10/09/12,5.3,Inundation Boundary (10SEP2012 00 00 00 Value_0).tif
11/09/12,6.6,Inundation Boundary (11SEP2012 00 00 00 Value_0).tif
12/09/12,5.74,Inundation Boundary (12SEP2012 00 00 00 Value_0).tif
13/09/12,5.58,Inundation Boundary (13SEP2012 00 00 00 Value_0).tif
14/09/12,5.35,Inundation Boundary (14SEP2012 00 00 00 Value_0).tif
15/09/12,5,Inundation Boundary (15SEP2012 00 00 00 Value_0).tif
16/09/12,4.56,Inundation Boundary (16SEP2012 00 00 00 Value_0).tif
17/09/12,4.56,Inundation Boundary (17SEP2012 00 00 00 Value_0).tif
18/09/12,4.5,Inundation Boundary (18SEP2012 00 00 00 Value_0).tif
19/09/12,4.12,Inundation Boundary (19SEP2012 00 00 00 Value_0).tif
20/09/12,3.84,Inundation Boundary (20SEP2012 00 00 00 Value_0).tif
21/09/12,4,Inundation Boundary (21SEP2012 00 00 00 Value_0).tif
22/09/12,4.34,Inundation Boundary (22SEP2012 00 00 00 Value_0).tif
23/09/12,4.36,Inundation Boundary (23SEP2012 00 00 00 Value_0).tif
24/09/12,3.88,Inundation Boundary (24SEP2012 00 00 00 Value_0).tif
25/09/12,3.72,Inundation Boundary (25SEP2012 00 00 00 Value_0).tif
26/09/12,3.64,Inundation Boundary (26SEP2012 00 00 00 Value_0).tif
27/09/12,3.64,Inundation Boundary (27SEP2012 00 00 00 Value_0).tif
28/09/12,3.54,Inundation Boundary (28SEP2012 00 00 00 Value_0).tif
29/09/12,3.49,Inundation Boundary (29SEP2012 00 00 00 Value_0).tif
30/09/12,3.46,Inundation Boundary (30SEP2012 00 00 00 Value_0).tif
